key,0,1,2,3,4,5,6,7,8,9,10,11
162,"这种鱼的体型加上外表简直和制法已经失传的“乌兹钢匕首”一模一样，因此得名。",5019,55,0,False,False,3,147,0,True,False,False
163,"身体巨大得出奇，据说要将这种鱼钓起来需要几个人的力量。",5020,55,0,False,False,3,139,0,True,False,False
164,"在撒沟厉沙漠产卵，在大尾流成长，由于其洄游路线和东方的贸易路线基本重合，因此也有“商队鱼”的别名。",5045,55,0,False,False,4,146,0,True,False,False
165,"游泳速度极快的大型海鱼。传说中由于这种鱼偷看过海洋女神利姆莱茵入浴，因此被施以了直至死亡都无法停止游泳的诅咒。",4917,50,0,False,False,1,137,0,True,False,False
166,"主要栖息在深海区，只有繁殖期时会出现在海岸附近。也是一种非常著名的古代鱼种。",4918,55,0,False,False,0,138,0,True,False,False
167,"外皮有着惊人的腐臭味道，没有任何人会想要将其当作食物。不过貌似里面的肉既没有毒也没有臭味，非常清淡。",5021,70,0,False,False,3,156,0,True,False,True
168,"潜藏在库尔札斯云海中的大型食肉生物。伊修加德的居民中很多人都认为其是龙族的眷属。",5046,70,0,False,False,5,155,0,True,False,False
169,"虽然偶尔能够在海岸打捞到这种大乌贼的尸体，不过抓到活的乌贼至今仍是最难的工作。",4919,55,0,False,False,1,138,0,True,False,False
170,"恶名昭彰的大章鱼，其能够将航船击沉的传说不仅在艾欧泽亚流传，甚至东方地区也有所耳闻。",4920,70,0,False,False,1,138,0,True,False,False
171,"非常罕见的海鱼，只有极少的人见过其在海面软绵绵地漂浮着。据说这种鱼曾经帮助过落水者返回岸边，因此深受广大水手喜爱。",4921,50,0,False,False,1,138,0,True,False,True
172,"有着强韧的剑状颚，即使巨大的鲨鱼也不过是这种鱼的盘中餐。被鱼人族视为圣物。",4922,70,0,False,False,1,138,0,True,False,False
173,"甲壳上的蘑菇能够令人产生幻觉，吃下后会说出“我变成了妖精，和空中的鳗鱼派一起起舞，并且领略到了42之终极真理”之类的胡话。",5022,55,0,False,False,3,152,0,True,False,True
174,"因为这种鱼经常在天候大乱时出来活动，因此被冠上了“雷神”之名。同时还有个别名“呼风唤雨者”。",5023,55,0,False,False,3,153,0,True,False,True
175,"在各种雀鳝中体格最为巨大，绝对不是技术一般的捕鱼人能够钓上的。",5024,55,0,False,False,3,156,0,True,False,False
176,"据说其黑色的鱼子蘸上食盐有着绝妙的味道。不过也正是因为这点，现在这种鱼的数量在急剧减少。",5025,55,0,False,False,2,155,0,True,False,False
177,"根据角尊听取到的元灵的说法，这种鱼从世界开辟之时就一直保持着这种姿态，从来没有改变。",5026,55,0,False,False,2,154,0,True,False,False
178,"非常长寿的鱼种，据说甚至能够活1000年，不过现在还无法证实真伪。通常都作为长寿的象征。",5027,70,0,False,False,2,156,0,True,True,False
179,"到处都有食人传说的凶残鲨鱼。据说即使是勇猛无比的北海之王，在打退这条鱼时也损失了一条手臂。",4923,70,0,False,False,1,138,0,True,False,False
180,"传说中这种鱼曾经锯穿过一条载有上百人的大船，因此水手们都认为其是不吉利的鱼。也正因为如此，能够成功降服这种鱼的捕鱼人会得到各处的尊敬。",4924,70,0,False,False,1,140,0,True,True,True
181,"在很久很久以前，一位来自远东旅行者将一颗干燥的卵当作“宝石”献给了当时的幻术皇。随后从那颗卵中孵化出了这种鱼。",5028,70,0,False,False,3,153,0,True,False,False
182,"体型非常巨大，身长甚至能超过精灵族人。经常有人会将这种鱼误认为是一条大蛇。",5029,70,0,False,False,3,154,0,True,False,False
183,"活了100年以上的超稀有大鱼。鱼卵味道十分鲜美，可是却有着致命的剧毒。",5030,70,0,False,False,2,156,0,True,False,False
184,"传说中的大鱼，据说这种鱼能够成长到像原牛一样大，现在这些鱼就潜藏在接雨草树林里……",5031,55,0,False,False,2,137,0,True,False,False
185,"在当年祭典时从近东岛屿运来的渡渡鸟蛋中，有一批精金龟的蛋混了进去，后来这些小龟在艾欧泽亚逐渐成长并野性化了。",6185,50,0,False,False,0,135,0,True,False,False
186,"现在看起来很可爱，可是过不了多久就会长出四肢，并且变得越来越恶心……真是越想心情越复杂……",6191,50,0,False,False,3,145,0,True,False,False
187,"一种成长到了异常尺寸的个体，并且带有致命的毒素，一旦吃下去必定会葬送性命。也正因如此，这种鱼得到了传说中的死亡天使的名字。",7678,70,0,True,True,1,134,0,True,True,False
188,"无赖川的霸王，即使度过了繁殖期也会保留吸引雌性的妖艳体色，持续不断地诱惑着周围的异性。",7679,70,0,True,True,2,134,0,True,True,False
189,"非常长寿的大型鲽鱼，有传说这种个体就是被山岳神奥修昂踩踏之后转生的个体。",7680,70,0,True,True,0,135,0,True,False,False
190,"小鲶鱼以能够发出噪音而闻名，可是在高声鲶鱼面前那不过是悦耳的铃声。一旦被钓起来，高声鲶鱼就会发出超大音量的噪音，一旦成功把捕鱼人吓跑，它就有活路了。",7681,70,0,True,True,2,135,0,True,False,False
191,"极为罕见的刺鱼，从内脏到骨骼几乎全部是透明的，在光照下犹如水晶一般闪亮。",7682,80,0,True,True,2,134,0,True,False,True
192,"经过了无数的战斗之后幸存下来的斗鱼，也因此获得了传说中的剑斗士的名号。",7683,80,0,True,True,3,152,0,True,True,False
193,"无论是酒瓶还是钓竿，拾荒鮟鱇能够吞下一切嘴边的东西，人称海中古董商。",7684,80,0,True,True,1,138,0,True,True,False
194,"在阳光下的金鳍蝶会像金币一样闪闪发光，据说很多贪心海盗被它诱惑跳入海中，结果从此杳无音讯。",7685,70,0,True,True,0,128,0,True,True,False
195,"原本只是一条普通的银鲨，不过它在与古代章鱼和怪物鳄鱼的死斗中取得了最后的胜利，也因此成为了海中一霸。如果能把它钓上来一定会拯救很多人的性命。",7686,70,0,True,True,1,134,0,True,False,True
196,"世上罕见的螺，身上披着硫化铁做成的鳞。因为它能够自己制作铠甲，于是还有个别名叫做“铸甲贝”。",7687,75,0,True,True,1,138,0,True,True,False
197,"虽然开拓者之间经常能听到关于这种鱼的种种传闻，但是由于能够完美地隐藏在沙中，甚至有人怀疑它到底是否真的存在了。",7688,70,0,True,True,2,134,0,True,False,False
198,"一种十分谨慎的暗鲈，为了能够在邪嗣的残酷环境生存下去，它能够付出任何代价。",7689,80,0,True,True,3,141,0,True,False,True
199,"一种大型古代鱼，能够长到3星码（约3米）长，拉力也十分强劲，能够成功钓上这种鱼的人都是了不起的战士。",7690,75,0,True,True,1,135,0,True,False,False
200,"巨大的虎纹鳕，有着像刀剑一样锐利的尖牙。经常有钓者在从它的嘴里拔鱼钩时被咬掉手指。",7691,75,0,True,True,0,135,0,True,True,False
201,"对于空腹的流民来说，能够吃到一条如此巨大的鱼简直是梦幻中的场面。只可惜空有巨大的身躯，味道十分恶劣……",7692,70,0,True,True,2,141,0,True,True,False
202,"海神刀的远亲，据说这种鱼就是当初海洋女神利姆莱茵投向山岳神奥修昂的剑，因为奥修昂看到了她在沐浴时的样子。在那次事件之后，奥修昂转而将爱意献给了慈爱女神梅茵菲娜。",7693,70,0,True,True,1,138,0,True,True,True
203,"非常长寿的一种暗塘鳢，成长到了像岩石一样大。经常躲在岩石的背阴处等待着小鱼主动送上门来。",7694,80,0,True,True,2,152,0,True,True,False
204,"这种鱼有着非常强的毒性，在过去的格里达尼亚，人们曾经将嫌疑犯投入到饲养这种鱼的水池中，依靠神的审判来断定嫌疑犯是否有罪。",7695,80,0,True,True,3,154,0,True,True,False
205,"红茶川的王者，会对在河川中游泳的人发动攻击，咬破动脉流出的血会令红茶川的水变得更加红。",7696,70,0,True,True,2,132,0,True,False,False
206,"斗争心非常强的仙女鲈，甚至连大型暗鲈都会被它赶跑。被当地的捕鱼人们奉为仙女的主宰。",7697,80,0,True,True,3,135,0,True,False,True
207,"拥有鱼类中首屈一指的光滑皮肤，即使是近卫骑士罗罗玛雅这位空手抓鱼的传奇人物也不得不败下阵来。",7698,75,0,True,True,3,141,0,True,True,False
208,"即使产卵期结束后也能够存活下来的蓝铃鲑。在格里达尼亚是长寿的象征。",7699,80,0,True,True,2,154,0,True,True,False
209,"每次看到这种鲤鱼都会令人感慨命运的无常。从正面看它时会看到一张人脸若隐若现，令人毛骨悚然。",7700,80,0,True,True,2,148,0,True,True,True
210,"多年以来从未被人成功钓起来过的倔强鲫鱼，令众多尝试挑战的钓鱼好手无功而返。",7701,70,0,True,True,2,133,0,True,True,True
211,"弹涂鱼通常在地上的旅行都不会很远，不过这条鱼为了寻找它的圣地已经走过了让所有人都惊讶不已的距离。",7702,80,0,True,True,3,145,0,True,True,True
212,"与其他骨蝲蛄不同，垂暮蝲蛄的壳已经柔软到了一定境界，甚至可以在钓者认为上钩了的瞬间轻松脱身。",7703,75,0,True,True,3,141,0,True,True,False
213,"这种净骨蜗牛最喜欢人类的骨头，看看它的尺寸，不知道牺牲了多少人……",7704,80,0,True,True,3,145,0,True,True,True
214,"螯爪锋利的深红蝲蛄，能够用利爪切开水蜥的腹部进行捕食。",7705,70,0,True,True,2,148,0,True,False,False
215,"成长到了规格之外的泥软蟹，每次一动起来就让人想到简直是巨像兵在活动。",7706,75,0,True,True,3,140,0,True,True,False
216,"从遥远的太古时代一直生存至今的古代章鱼，巨鲨永远的劲敌，二者一旦相遇便会展开殊死决斗。",7707,70,0,True,True,0,129,0,True,True,False
217,"罗罗力特是富商的同时也是一位著名的美食家，他曾经提供了巨额的赏金寻求这种大鲤鱼。不过之后不久便因为吃腻了鱼鲜而撤回了赏金。",7708,70,0,True,True,2,133,0,True,True,False
218,"君临尼姆河的一种大型刺鱼。小小的诱饵鱼根本无法引起它的注意，曾经有人目击过它无视附近的诱饵悠闲自得地在水中游泳。",7709,70,0,True,True,2,134,0,True,True,False
219,"一种超大型海龙。它的名字也有一定的来历：传说中曾经有一条海龙为了拯救它的女海盗朋友，将整条海盗船从大漩涡中拖了出来。能被命为这个名字也是这种海龙的荣幸吧。",7710,75,0,True,True,0,135,0,True,False,True
220,"能够牢固地吸附在海底岩盘上的巨大牡蛎。据说要想将它钓起来，需要能够拉开岩盘的力量。",7711,80,0,True,True,0,140,0,True,False,False
221,"这种石软蟹经常将固定船身的绳索剪断，导致多条船莫名漂离港口，因此莫拉比造船厂的船工们决心联手将它驱除出去。",7712,75,0,True,True,0,135,0,True,True,False
222,"能够招来暴风雨的招雨鱼之王。曾有目击记录说在大暴雨的夜晚有条巨大的鱼跳出了湖面。",7713,70,0,True,True,3,132,0,True,True,True
223,"突发变异的铜鱼，身上的鳞片都像镜面一样光洁，能够凭借耀眼的反射光将其他鱼赶走，自己独占饵食。",7714,70,0,True,True,3,140,0,True,False,True
224,"这种怪鱼的脸很像一个喝醉了酒的鲁加族大叔，有人说它是受到了十二神的惩罚变成了这个样子，所以终日栖息在不会见光的地底湖中。",7902,80,0,True,True,3,135,0,True,True,False
225,"钢盔在黑暗中如是所梦，在毁灭的阵阵波涛之中，抗争者与祈愿者们迎来了新生。勇敢的捕鱼人，愿钢盔指引你们。请再次集结起来，见证这陨石下的幸存之物。",7903,80,0,True,True,0,135,0,True,True,True
226,"被活捉之后先是被放到了滚烫的锅里蒸了一刻钟，之后又被敲晕放到了滚烫的热汤之中，可是即使这样，这条鱼仍然顽强地活了下来，最终厨师将它放回了湖水之中。",7904,80,0,True,True,2,139,0,True,True,False
227,"体格巨大牙齿尖锐的豹鱼，因为凶猛程度远超过一般的豹鱼，于是获得了特拉玛这一高级长须豹的名字。",7905,80,0,True,True,3,139,0,True,True,True
228,"巨大的龙虾，钳子锋利无比。已经有过很多捕鱼人因为钓上这种龙虾之后被剪断了手指，从此无法再继续握竿钓鱼了。",7906,80,0,True,True,0,140,0,True,True,False
229,"虽然河蟹大多都是吃腐肉为生的，但这种凶猛的品种却会主动去捕食活鱼。很多被放生到自然中的观赏鱼都不幸成为了它的盘中餐。",7907,80,0,True,True,2,152,0,True,True,False
